OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
106814,1009015,PB12S448,Bismark Dr from E. Ledbetter to 51st,"The scope of services for this project includes:Paving and Drainage: Street reconstruction for approximately 1450 linear feet of 6â€ thick, 4000 psi reinforced concrete pavement, curb and gutter replace the existing curb inlets and a portion of the storm drainage system, sidewalk and other miscellaneous items necessary to complete the project. The width of the proposed pavement for this project is 26 feet. Wastewater: Replace approximately 937 linear feet 8-inch wastewater built at 1954 with a new 8-inch wastewater approximately 937 linear feet line. Appurtenance adjustments will also be required.Water: Replace approximately 1200 linear feet 6-inch water pipe built at 1954 with a new 8-inch water pipe approximately 937 linear feet line. Appurtenance adjustments will also be required.",2012,Street and Transportation,Street Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,900600,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2017/07/26 05:00:00+00,2017/07/26 05:00:00+00,2017/10/25 05:00:00+00,2017/10/25 05:00:00+00,2018/02/20 06:00:00+00,2018/02/20 06:00:00+00,,2019/08/15 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2013/09/25 05:00:00+00,2017/07/26 05:00:00+00,2017/10/25 05:00:00+00,2018/02/20 06:00:00+00,2019/08/15 05:00:00+00,TBD,900600,1146942.95,561012.68,130438.33,4,1450.15597255223
106815,1009016,PB12S449,Brierfield Dr From Brierfield Cir To W Camp Wisdom Rd,"Paving, Drainage , Water and Wastewater Improvements",2012,Street and Transportation,Street Reconstruction,Complete,PBW,Ashok Patel,,ashok.patel@dallascityhall.com,573600,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2015/06/01 05:00:00+00,2015/06/01 05:00:00+00,2015/09/22 05:00:00+00,2015/09/22 05:00:00+00,2017/03/10 06:00:00+00,2017/03/10 06:00:00+00,2018/04/22 05:00:00+00,2018/04/22 05:00:00+00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2015/06/01 05:00:00+00,2015/09/22 05:00:00+00,2017/03/10 06:00:00+00,2018/04/22 05:00:00+00,TBD,573600,1102194.99,963422.71,977614.87,"3,8",1439.73788125133
106816,1009017,PB12S450,Fern Ave from Godfrey Ave To C F Hawn Serv Rd,,2012,Street and Transportation,Street Reconstruction,Complete,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,127200,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,127200,383774.95,363460.24,364779.4,5,183.75994301645
106817,1009018,PB12S451,Five Mile Dr from Frio Dr To Burnside Ave,Street reconstruction,2012,Street and Transportation,Street Reconstruction,Complete,PBW,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,213000,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,2015/08/27 05:00:00+00,2015/08/27 05:00:00+00,2017/04/30 05:00:00+00,2017/04/30 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/08/27 05:00:00+00,2017/04/30 05:00:00+00,04,213000,181778.23,180535.62,164322.22,4,338.573001989332
106818,1009019,PB12S452,Haas from Marjorie to 51st,"This project was changed from reconstruction to resurfacing. It was managed by our Resurfacing group and it is complete.The street pavement for this street will be resurfaced, install new sidewalk and driveway approach. All this work will be done by SRD.The project is added to a resurfacing contract (Johns. & Bro.) CG.",2012,Street and Transportation,Street Reconstruction,In Service,STS,Ridwan Naife,,,413800,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,,,,,,TBD,413800,-169080.06,53430,53821.87,4,618.723576484322
106819,1009020,PB12S453,Lazy River Dr From Wagon Wheels Trl To E. Red Bird Ln,Street Improvements,2012,Street and Transportation,Street Reconstruction,Complete,STS,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,609400,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,,,,,,03,609400,696642.5,624190.22,708247.02,3,1017.08462831516
106820,1009021,PB12S454,Ledbetter Dr (E) from Kolloch Dr To Mayforge Dr,"Part of Group Project 12-633, Reconstruct Ledbetter pavement with concrete pavement 26 feet wide with drainage system, curb and gutter with 5-foot sidewalk on one side. The purpose of the reconstruction of the roadway is to improve the horizontal curve in the roadway. ",2012,Street and Transportation,Street Reconstruction,In Service,PBW,Husam Mohammed,,husam.mohammed@dallas.gov,578100,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2023/01/31 06:00:00+00,2023/01/31 06:00:00+00,,2023/09/27 05:00:00+00,,2024/03/12 05:00:00+00,,2025/01/31 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2023/01/31 06:00:00+00,2023/09/27 05:00:00+00,2024/03/12 05:00:00+00,2025/01/31 06:00:00+00,04,578100,703610.56,339246.95,587046.9,4,739.222820510981
106821,1009022,PB12S455,Mayforge Dr from Le Forge Ave To E Ledbetter Dr,"Part of Street Reconstruction Group 12-633, design is complete, award for construction on September 27, 2023.  ",2012,Street and Transportation,Street Reconstruction,In Service,STS,Husam Mohammed,,husam.mohammed@dallas.gov,1963900,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2023/01/31 06:00:00+00,2023/01/31 06:00:00+00,,2023/09/27 05:00:00+00,,2024/03/12 05:00:00+00,,2025/01/31 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/01/31 06:00:00+00,2013/09/25 05:00:00+00,2023/01/31 06:00:00+00,2023/09/27 05:00:00+00,2024/03/12 05:00:00+00,2025/01/31 06:00:00+00,04,1963900,1423483.69,348834.69,537566.37,4,3042.88433919836
106822,1009023,PB12S456,Reynoldston from Hampton to Heather Glen,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,1079500,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,1079500,140081.73,0,0,3,1798.50992212274
106823,1009024,PB12S457,Rilla Ave from Dasch St To Hillburn Dr,,2012,Street and Transportation,Street Reconstruction,Complete,STS,,,,261900,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,261900,59519.74,52879.45,54569.74,5,436.541126897874
106824,1009025,PB12S458,Rocky Ridge Rd From E Ledbetter Dr To Woodacre Dr,Street Reconstruction,2012,Street and Transportation,Street Reconstruction,Complete,STS,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,408100,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,,2015/05/11 05:00:00+00,,2017/04/30 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/05/11 05:00:00+00,2017/04/30 05:00:00+00,04,408100,250584.91,357072.38,457997.98,3,660.489953259816
106825,1009026,PB12S459,Stratton Dr from Calcutta Dr To Penguin Dr,Roadway reconstruction.,2012,Street and Transportation,Street Reconstruction,Complete,STS,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,213900,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,2017/04/30 05:00:00+00,2017/04/30 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/08/26 05:00:00+00,2015/08/26 05:00:00+00,2017/04/30 05:00:00+00,03,213900,124208.89,157872.03,186985.91,3,356.741912337987
106826,1009027,PB12S460,Tacoma from Ann Arbor to Marjorie,,2012,Street and Transportation,Street Reconstruction,Complete,STS,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,608500,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/04/20 05:00:00+00,,2015/08/31 05:00:00+00,,2015/09/30 05:00:00+00,,2017/09/19 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,2013/09/25 05:00:00+00,2015/04/20 05:00:00+00,2015/08/31 05:00:00+00,2015/09/30 05:00:00+00,2017/09/19 05:00:00+00,TBD,608500,744606.9,658674.68,659994.92,4,950.750786996517
106827,1009028,PB12S461,5th (E) from Crawford to Denver,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,112700,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,112700,108260.98,108260.98,113674.03,1,814.834944473842
106828,1009029,PB12S462,Aledo Dr from Crest Ridge Dr to Tisinger Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,721700,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,721700,718120.6,719910.3,755401.23,"2,9",5376.0780767097
106829,1009030,PB12S464,Arboreal Dr from 300' north of NW Highway to Walling Ln,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,461900,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,461900,459609.12,460754.56,483469.34,9,2568.45371459344
106830,1009031,PB12S463,Ann Arbor Ave from Malden Ln to Strobel Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,234800,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,234800,115868.38,175334.19,183936.73,4,799.431992814623
106831,1009032,PB12S465,Barnett Ave from Irwindell Blvd to Brooklyndell Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,77600,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,77600,18168.71,18168.71,18931.58,1,647.630206205652
106832,1009033,PB12S466,Belgrade Ave from Lawnview Ave to Bisbee Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,257000,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,257000,255725.36,256362.68,269001.13,7,2932.94027661251
106833,1009034,PB12S467,Belknap Ave from Illinois Ave to Sutter St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,249200,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,249200,18112.86,18264.6,19003.59,4,2128.83433364498
106834,1009035,PB12S468,Blossomheath Ln from Coit Rd to Kit Ln,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,103000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,103000,97022.58,97022.64,97022.64,11,949.657200564588
106835,1009036,PB12S469,Blyth Dr from Freeport Dr to Shiloh Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,310100,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,310100,308562,309331,324580.75,"2,7",2585.90772324821
106836,1009037,PB12S470,Briar Cliff Rd from Riverside Dr to end of pavement,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,240000,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,240000,227128.39,227128.39,227128.39,2,1992.46809379837
106837,1009038,PB12S471,Briscoe Blvd (S) from W. 10th to W. 12th,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,184000,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,184000,183087.42,183543.71,192592.24,1,1332.83674019531
106838,1009039,PB12S472,Brookridge Dr from Spring Valley Rd to end of pavement (14100,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,60100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,60100,0,1170,1228.5,11,317.083693135688
106839,1009040,PB12S473,Camille Ave from Davenport to Cansler,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,175500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,175500,351000,0,0,12,1463.26553077501
106840,1009041,PB12S474,Campanella Dr from Rialto Dr To TI Blvd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,245800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,245800,245800,0,0,10,2048.83531940799
106841,1009042,PB12S475,Canty St (W) from Beckley Ave to Madison Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,189500,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,189500,183559.38,10038.02,10038.02,1,1133.56545421973
106842,1009043,PB12S476,Caraway from Latham to Northaven,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,304000,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,304000,305112.81,305365.48,320633.75,6,2532.33076373137
106843,1009044,PB12S477,Channel from Royal to Talisman,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,343700,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,343700,342847.68,147835.76,154720.58,6,2863.17366141845
106844,1009045,PB12S478,Chaucer Pl from Camp Wisdom Rd to Kirnwood Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,486800,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,486800,314542.87,314543.02,330270.18,8,2743.19481622283
106845,1009046,PB12S479,Churchill Way from Whitley to Preston,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,119300,,,,,2018/08/08 05:00:00+00,2018/08/08 05:00:00+00,2020/07/28 05:00:00+00,2020/07/28 05:00:00+00,2020/07/28 05:00:00+00,2020/07/28 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/10/27 05:00:00+00,,,2018/08/08 05:00:00+00,2020/07/28 05:00:00+00,2020/07/28 05:00:00+00,11,119300,236290,2310,2425.5,11,1038.66137365026
106846,1009047,PB12S480,Claremont Dr from Highland Rd to Ferguson Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,426400,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/08/29 05:00:00+00,,,,,,TBD,426400,275255.02,275255.03,289017.78,7,2568.85793030585
106847,1009048,PB12S481,Clearwater from Boundbrook to Woodbrook,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,130500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,130500,130500,0,0,10,1088.66351783912
106848,1009049,PB12S482,Clodus Fields Rd from Merit Rd to Coit Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,171100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,171100,342200,0,0,11,990.461249110849
106849,1009050,PB12S483,Coolglen Dr from Meadowcreek Dr to end of pavement,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,105700,,,,,2018/05/01 05:00:00+00,2018/05/01 05:00:00+00,2018/05/15 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2023/05/04 05:00:00+00,,,2018/05/01 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,TBD,105700,211400,0,0,"11,12",766.470360848512
106850,1009051,PB12S484,Cotillion Dr from Shiloh Rd to Plummer Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,389400,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,,389400,390148.7,390582.74,410111.87,9,2836.2549702977
106851,1009052,PB12S485,Countess from Camelot to end of pavement north of Regent,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,381200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,381200,326071.53,326071.53,342375.11,13,2973.2762705172
106852,1009053,PB12S486,Dale Crest Dr from Park Ln to Walnut Hill Ln,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,230300,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,230300,271060.45,271060.45,284613.48,6,1917.93632288706
106853,1009054,PB12S488,Danbury Ln from Abrams Rd to Kelman St,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,112500,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,112500,112333.91,112221.02,118145.28,9,939.292353533615
106854,1009055,PB12S487,Dale Crest from Walnut Hill to Citation,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,70100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,,70100,67784.72,67784.72,71173.96,13,587.359613907039
106855,1009056,PB12S489,Drummond Dr from Drummond Ct north to Ferguson Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,285800,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,285800,67645.75,66250.42,69056.47,9,2384.93250634822
106856,1009057,PB12S490,Duchess from Royal Club to Marquis,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,181100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,181100,87804.19,134934.08,141680.79,13,1510.89548895654
106857,1009058,PB12S491,Dumbarton Dr from Cotillion to Drummond Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,202800,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,202800,45528.54,45529.04,45529.04,9,1690.61684605014
106858,1009059,PB12S492,Earlport Dr from Roundrock Rd to Winterwood Ln,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,73400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,73400,146800,0,0,11,611.99886486231
106859,1009060,PB12S493,Earlshire from Regent to Royal,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,44100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,44100,17205.86,17205.86,18066.15,13,405.368976031028
106860,1009061,PB12S494,Edgemere from Park Lane to Prestonshire,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,141700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,141700,140997.2,141348.6,148316.96,13,853.331227329134
106861,1009062,PB12S495,Eli Ave from Irwindell Blvd to Brooklyndell Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,84000,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,84000,78950.99,78950.99,82898.54,1,699.200728995098
106862,1009063,PB12S496,Emerald Isle Dr from Garland Rd to park entrance (1000-1100 blocks),,2012,Street and Transportation,Street Resurfacing,,PBW,,,,115400,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,115400,0,7809.07,8118.84,9,636.00907572292
106863,1009064,PB12S497,Emeraldwood Dr from Harvest Glen Dr to Belt Line Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,45500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,45500,44668.75,45387.17,47624.71,11,241.441070867794
106864,1009065,PB12S498,Flagstaff Dr from Simpson Stuart Rd to end of pavement,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,165000,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,,165000,156415.59,156415.59,164236.37,8,1376.10524313343
106865,1009066,PB12S499,Freeport Dr from Gross Rd to Bluffton Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,76700,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,76700,76319.6,76509.8,80281.66,2,639.464644673568
106866,1009067,PB12S500,Glen Regal Dr from Rialto Dr To Hallum St,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,149700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,149700,149700,0,0,10,1253.92150092253
106867,1009068,PB12S501,Goldwood Dr from Polk to WoodspanGoldwood Dr from Polk to Woodspan,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,304300,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,304300,326411.67,326411.67,341922.07,8,2463.87924918152
106868,1009069,PB12S502,Grayport Dr from Harvest Glen Dr to Woodbriar Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,122200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,122200,0,60691.34,63640.47,11,1003.42049226824
106869,1009070,PB12S503,Gretchen Ln from Davenport Rd to Peppy Pl,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,225900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,225900,40215.63,132777.72,139258.67,12,1886.35171521495
106870,1009071,PB12S504,Gross Rd from Shiloh Rd to La Prada Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,171800,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,171800,170947.92,171373.96,179822.55,7,932.837436787539
106871,1009072,PB12S505,Harwich Dr from Park Ln to Walnut Hill Ln,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,230700,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,230700,142377.46,142377.46,149496.32,6,1932.19488514202
106872,1009073,PB12S506,Harwich from Walnut Hill to Timberview,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,121700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,,121700,117521.8,117521.8,123397.89,13,1017.68387762483
106873,1009074,PB12S507,Havenwood Dr from Woodshire Dr to Woodspan Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,273600,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,273600,288979.63,288979.63,302914.35,8,2288.75356062113
106874,1009075,PB12S508,Hillburn Dr from Ravehill Ln to Piedmont Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,313000,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,313000,264362.1,264362.1,277580.2,5,1695.92810586663
106875,1009076,PB12S509,Hudspeth Ave from Biglow St to Cardinal Dr,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,387700,,,,,,2021/02/24 06:00:00+00,2021/09/30 05:00:00+00,2021/09/30 05:00:00+00,2021/09/30 05:00:00+00,2021/09/30 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/08/16 05:00:00+00,,,2021/02/24 06:00:00+00,2021/09/30 05:00:00+00,2021/09/30 05:00:00+00,04,387700,41521.55,41521.55,34081.49,4,3235.96636190398
106876,1009077,PB12S510,Hume Dr from Piedmont Dr to Prichard Ln,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,217400,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,217400,134778.54,134778.54,141517.46,5,1027.11243921932
